#{"t_start": 1647445048.053038, "env_id": null}
r,l,t
2761.509075,1,135590.381413
2357.376106,1,135621.153313
2347.310857,1,135651.460322
2509.553816,1,135682.326221
2556.885472,1,135713.339911
2644.975232,1,135743.844178
2319.587741,1,135774.109256
2464.355813,1,135804.78641
2488.938984,1,135835.216225
2465.279344,1,135865.462443
2731.254058,1,135896.25892
2670.148474,1,135927.025773
2515.610649,1,135956.952865
2487.182212,1,135987.287907
2537.915496,1,136017.34016
2458.762251,1,136047.607491
2651.192524,1,136078.26733
2496.148572,1,136108.900518
2575.631518,1,136139.753494
2474.653485,1,136170.318405
2449.887345,1,136201.185
2505.983977,1,136231.456282
2414.386756,1,136262.137014
2270.795682,1,136292.847776
2606.446128,1,136323.464786
2552.088544,1,136354.212485
2601.681048,1,136384.999999
2454.06066,1,136415.119238
2424.597762,1,136445.238258
2585.760781,1,136476.129667
2721.935884,1,136506.431264
2455.083937,1,136536.864827
2462.885445,1,136567.441365
2396.014486,1,136597.924352
2494.357691,1,136628.25362
2644.457691,1,136658.94434
2738.567489,1,136689.345996
2610.257037,1,136719.322306
2475.915262,1,136749.548415
2470.572362,1,136780.508426
2688.561547,1,136810.531594
2545.340706,1,136841.20683
2177.037226,1,136871.76548
2533.972743,1,136902.041853
2635.532323,1,136932.680253
2462.220059,1,136963.169153
2619.021161,1,136993.784582
2517.043021,1,137024.374853
2553.951919,1,137055.375288
2436.035295,1,137085.961585
2470.055913,1,137116.015533
2704.154796,1,137146.607664
2368.803344,1,137176.985361
2815.251036,1,137207.680182
2447.756078,1,137238.42717
2553.87907,1,137268.783129
2282.440016,1,137298.961982
2588.862874,1,137329.183938
2566.739585,1,137359.942175
2503.598141,1,137390.731416
2477.388519,1,137420.990023
2657.170669,1,137452.010065
2658.658727,1,137482.627079
2683.934844,1,137513.548711
2826.385495,1,137543.911122
2613.553737,1,137574.586384
2589.714466,1,137605.915996
2641.252455,1,137636.85607
2393.938359,1,137667.364638
2552.930639,1,137697.567589
2626.708698,1,137727.73494
2676.05922,1,137757.977748
2624.040812,1,137788.179202
2687.189517,1,137818.776103
2584.993164,1,137848.843378
2526.796593,1,137879.646362
2617.392672,1,137909.741479
2439.593854,1,137940.139736
2887.692259,1,137969.897453
2517.675491,1,138000.150885
2581.781757,1,138030.468408
2600.229657,1,138060.593896
2535.287656,1,138091.924686
2491.662677,1,138122.665732
2559.727483,1,138153.009602
2404.817947,1,138184.173594
2516.889429,1,138214.598796
2574.881804,1,138245.028068
2577.878911,1,138275.864339
2647.192069,1,138306.627469
2572.519436,1,138336.771014
2497.2348,1,138367.189606
2340.251161,1,138398.202337
2485.215056,1,138428.96254
2605.932721,1,138459.206372
2617.065028,1,138489.408151
2486.586522,1,138521.286167
2594.313699,1,138552.208616
2382.458048,1,138582.446175
2734.019677,1,138613.158569
2735.103435,1,138643.906567
2523.928518,1,138674.404763
2512.916464,1,138704.945451
2391.720191,1,138735.375629
2577.250582,1,138765.867786
2603.350966,1,138796.466537
2443.217274,1,138827.873934
2514.271036,1,138858.167144
2549.426677,1,138888.801883
2708.28953,1,138919.47589
2622.703297,1,138949.972499
2513.707575,1,138981.124777
2510.616634,1,139012.107601
2530.267452,1,139042.7932
2593.787462,1,139073.846846
2564.795393,1,139104.657428
2603.452315,1,139135.486304
2354.781012,1,139166.16579
2571.001624,1,139196.911257
2564.947291,1,139227.724223
2656.280432,1,139258.488391
2440.548102,1,139289.487484
2540.348977,1,139320.740017
2468.774311,1,139350.936676
2441.202493,1,139381.198832
2633.908221,1,139412.221408
2539.289885,1,139443.118909
2844.503961,1,139475.17706
2660.494208,1,139505.864035
2570.973614,1,139536.882051
2770.348239,1,139568.281687
2393.370868,1,139598.735343
2374.203915,1,139629.013805
2660.367874,1,139660.40007
2495.179871,1,139691.206092
2523.875003,1,139721.861298
2569.573769,1,139752.212366
2566.301257,1,139783.27933
2499.654422,1,139813.502369
2627.917249,1,139844.723031
2649.797569,1,139874.910104
2552.911534,1,139905.713246
2688.037081,1,139935.801723
2492.843393,1,139966.659033
2670.397456,1,139996.976901
2579.655974,1,140027.679048
2473.283392,1,140058.082193
2414.360359,1,140088.379995
2619.157195,1,140119.162509
2485.248208,1,140149.988679
2553.30257,1,140180.311458
2556.751482,1,140210.751636
2560.754975,1,140241.731191
2794.170807,1,140271.879864
2549.85189,1,140302.708586
2375.762699,1,140333.474815
2608.657619,1,140363.514694
2449.353313,1,140394.169984
2606.656923,1,140424.114436
2372.311211,1,140454.308633
2620.007729,1,140484.59869
2631.258464,1,140515.346818
2649.387735,1,140546.032054
2565.892668,1,140576.551867
2413.990187,1,140606.90551
2462.475313,1,140637.261437
2456.378935,1,140667.662943
2463.519486,1,140698.025288
2415.221732,1,140728.629643
2542.45925,1,140759.122231
2576.613758,1,140789.429922
2646.965694,1,140819.818569
2536.565609,1,140849.91881
2519.773332,1,140880.239904
2224.669742,1,140910.305346
2271.368569,1,140940.420821
2601.183137,1,140971.084544
2504.335727,1,141001.304839
2599.023737,1,141032.250701
2572.735498,1,141063.010049
2360.559964,1,141093.575159
2631.881427,1,141124.293429
2665.347171,1,141154.823326
2451.637007,1,141186.044024
2494.173349,1,141216.670315
2515.729792,1,141247.305865
2369.152581,1,141278.159123
2276.432348,1,141308.704403
2626.777037,1,141338.969706
2683.305484,1,141369.921071
2544.84801,1,141400.710803
2367.812919,1,141431.519753
2470.669235,1,141462.336004
2482.080277,1,141492.974814
2597.278978,1,141523.543949
2679.063003,1,141554.582717
2317.902258,1,141585.524703
2517.648979,1,141615.796865
2525.67979,1,141645.940651
2339.158806,1,141676.47023
2426.199941,1,141706.961462
2567.329609,1,141737.144494
2329.323123,1,141767.27271
2454.62758,1,141797.513544
2406.016378,1,141827.942307
2591.343748,1,141858.253943
2546.191872,1,141888.422222
2650.26424,1,141918.822435
2624.503921,1,141949.943004
2328.292413,1,141979.589678
2538.950831,1,142010.394506
2673.535835,1,142041.06683
2758.39303,1,142071.598421
2412.293382,1,142101.257232
2369.563332,1,142131.148651
2528.28632,1,142161.685698
2486.84804,1,142192.725351
2548.701008,1,142223.171757
2626.185597,1,142253.487012
2577.794288,1,142283.883855
2632.326937,1,142314.554951
2334.648266,1,142344.948788
2469.079267,1,142375.196746
2477.752332,1,142405.30667
2579.269616,1,142435.599734
2698.174452,1,142467.37787
2635.878993,1,142498.577292
2734.467834,1,142528.745853
2495.328552,1,142559.517714
2584.252948,1,142590.44392
2500.898266,1,142621.456158
2646.431611,1,142651.924905
2563.916153,1,142682.245892
2576.492301,1,142712.598615
2622.113814,1,142742.941509
2560.943594,1,142773.349128
2269.517175,1,142803.196067
2498.654014,1,142833.531011
2436.964596,1,142863.781444
2370.68476,1,142893.926095
2394.114295,1,142924.287401
2585.390674,1,142954.36761
2367.545051,1,142984.434774
2487.945592,1,143014.337011
2455.647538,1,143044.544218
2789.118167,1,143074.875799
2477.098786,1,143106.117772
2653.775275,1,143135.901166
2654.097698,1,143166.170407
2454.67838,1,143196.351571
2643.859439,1,143227.022163
2596.754855,1,143256.911688
2633.182487,1,143287.298615
2591.206171,1,143318.148525
2751.413889,1,143348.602365
2560.999231,1,143378.924955
2598.405611,1,143409.500958
2625.673191,1,143439.927098
2386.289423,1,143469.785404
2628.887565,1,143500.986122
2530.15237,1,143531.129857
2555.285546,1,143561.563206
2508.95176,1,143591.673677
2712.386782,1,143622.577324
2594.515089,1,143652.389649
2615.319391,1,143682.493073
2550.297133,1,143712.766287
2429.197937,1,143743.09635
2494.552882,1,143773.101545
2361.071385,1,143803.484978
2479.465589,1,143833.583179
2403.415241,1,143863.602075
2588.009184,1,143894.298295
2456.482196,1,143924.258895
2424.169173,1,143954.320047
2633.355471,1,143984.816428
2397.268641,1,144015.217459
2242.149631,1,144045.078195
2628.086176,1,144075.924552
2327.776066,1,144105.948993
2790.379723,1,144136.155978
2635.799274,1,144166.430516
2453.414955,1,144196.548404
2801.987119,1,144226.557344
2672.372223,1,144256.605886
2463.707698,1,144286.744244
2547.383045,1,144317.697585
2564.400085,1,144347.67325
2552.791773,1,144378.456979
2657.581563,1,144409.872635
2338.209889,1,144440.114742
2632.507511,1,144470.559879
2600.174171,1,144501.063025
2496.660359,1,144530.804314
2544.893617,1,144561.451972
2468.578064,1,144591.99035
2419.082621,1,144622.158982
2579.295004,1,144652.707043
2300.918402,1,144683.348371
2444.779062,1,144713.834817
2639.742474,1,144744.035561
2578.37904,1,144774.872504
2380.809022,1,144805.226441
2490.628618,1,144835.621059
2384.064528,1,144866.297553
2223.744322,1,144896.182818
2525.358936,1,144926.295951
2319.646933,1,144958.045077
2507.778032,1,144988.091108
2410.9246,1,145018.315892
2703.886473,1,145048.461419
2470.969323,1,145079.580895
2691.908466,1,145109.510034
2501.27426,1,145140.108113
2780.044269,1,145170.351862
2524.749325,1,145200.78356
2515.28407,1,145231.297682
2617.547988,1,145262.074212
2397.335925,1,145292.241963
2452.682949,1,145322.597825
2535.692038,1,145353.275658
2689.040514,1,145384.546558
2539.067021,1,145414.626334
2524.516812,1,145444.723998
2425.57271,1,145475.390223
2432.816628,1,145505.597739
2675.106722,1,145536.286564
2653.132156,1,145567.323104
2768.448514,1,145597.731804
2520.362636,1,145628.754831
2450.491435,1,145660.403546
2652.620468,1,145691.052747
2391.637853,1,145722.427254
2589.669512,1,145752.783934
2503.345151,1,145782.455744
2388.840373,1,145813.276356
2586.606568,1,145844.341397
2521.440041,1,145874.927141
2546.05202,1,145905.148103
2453.770934,1,145934.995594
2548.913311,1,145965.233308
2679.027654,1,145995.709219
2588.257871,1,146025.690683
2724.622123,1,146056.711122
2578.915052,1,146086.64141
2612.550647,1,146116.685606
2560.77255,1,146146.556087
2542.99545,1,146176.792344
2493.474893,1,146207.165782
2247.026001,1,146237.516798
2680.371535,1,146268.626446
2490.622431,1,146299.084803
2537.724753,1,146329.500925
2273.541934,1,146360.267621
2685.65778,1,146391.271813
2764.60803,1,146422.744813
2817.284231,1,146454.079404
2621.087827,1,146484.639034
2589.822974,1,146515.754134
2609.179418,1,146546.185878
2606.962296,1,146576.922452
2643.858821,1,146607.488264
2504.551245,1,146637.878231
2575.682905,1,146669.305025
2269.424166,1,146699.4561
2577.594118,1,146731.106135
2466.305094,1,146761.355072
2559.392902,1,146791.603716
2548.60838,1,146822.705002
2505.758701,1,146853.245392
2504.012218,1,146884.422736
2705.424633,1,146915.605163
2852.044727,1,146946.028335
2389.610744,1,146976.680198
2574.843192,1,147008.216137
2510.20078,1,147038.397043
2362.477791,1,147068.321014
2638.485708,1,147099.417167
2545.453034,1,147129.880914
2672.567342,1,147160.973107
2633.033535,1,147192.524504
2601.737771,1,147223.090379
2470.926121,1,147253.198494
2605.517204,1,147284.069956
2469.801342,1,147314.315306
2463.312897,1,147345.739362
2637.212781,1,147376.733575
2743.480341,1,147406.92093
2390.969636,1,147437.544874
2624.351431,1,147468.669673
2479.927837,1,147498.750186
2494.943229,1,147529.269102
2569.58366,1,147560.367558
2502.779189,1,147590.368874
2597.936163,1,147621.086132
2530.879959,1,147651.67005
2530.474652,1,147681.827044
2643.51906,1,147712.597619
2681.954309,1,147742.673853
2657.166642,1,147773.081277
2497.397278,1,147804.399704
2627.2394,1,147834.648571
2616.660153,1,147865.307235
2477.099226,1,147896.83781
2732.595352,1,147927.83927
2385.691808,1,147958.46426
2263.159404,1,147988.948559
2677.102317,1,148019.237109
2396.899608,1,148049.166615
2498.165877,1,148079.272535
2539.952851,1,148109.987726
2397.709849,1,148140.657655
2633.210339,1,148170.909786
2645.681092,1,148201.329385
2605.126464,1,148231.608171
2549.145922,1,148261.975992
2446.773272,1,148292.899273
2457.523001,1,148323.530328
2382.733021,1,148354.117459
2731.112314,1,148384.711427
2278.189036,1,148414.792586
2422.842746,1,148445.070823
2458.983114,1,148475.51607
2321.935681,1,148505.703344
2499.60281,1,148536.185721
2419.358671,1,148566.37001
2478.055823,1,148596.334348
2456.493499,1,148626.585613
2263.400592,1,148656.841451
2601.862338,1,148687.348779
2550.780296,1,148718.069496
2496.365324,1,148748.364852
2539.176439,1,148778.886037
2562.005262,1,148808.951878
2625.718605,1,148839.342345
2383.644599,1,148869.602728
2638.745344,1,148899.808163
2577.751971,1,148929.940266
2525.952433,1,148960.619895
2550.39756,1,148990.58172
2652.060573,1,149020.532495
2368.364991,1,149050.85975
2655.173596,1,149081.878356
2496.833394,1,149112.464486
2666.203077,1,149142.660815
2668.68926,1,149173.990953
2556.301835,1,149204.782903
2520.374775,1,149235.546704
2606.387164,1,149266.475442
2335.258889,1,149296.703497
2425.879666,1,149326.925027
2714.872873,1,149357.091333
2406.856891,1,149387.61817
2333.756617,1,149418.08874
2632.982052,1,149448.563694
2494.213523,1,149478.773216
2470.287285,1,149508.626473
2412.740632,1,149538.967923
2575.779935,1,149568.879622
2798.162424,1,149599.727173
2554.632917,1,149630.387454
2380.839207,1,149661.25136
2435.700459,1,149691.628918
2561.419854,1,149722.272444
2653.15607,1,149752.451421
2585.406091,1,149782.997693
2444.489949,1,149813.419444
2620.96057,1,149843.726117
2530.923416,1,149874.14355
2500.081804,1,149904.359181
2480.94872,1,149934.68028
2657.676807,1,149965.25613
2536.699043,1,149996.208226
2493.891565,1,150026.619299
2496.662659,1,150056.953857
2577.605518,1,150087.664227
2601.448412,1,150118.731864
2584.508461,1,150149.185751
2533.199019,1,150180.384777
2529.784439,1,150210.615757
2816.409394,1,150241.254087
2450.234221,1,150272.032862
2646.471918,1,150302.059775
2644.249495,1,150332.402681
2664.835804,1,150362.999447
2453.464426,1,150393.412668
2542.964866,1,150424.049363
2536.612229,1,150453.8042
2845.204399,1,150483.996103
2673.976144,1,150514.711678
2541.192811,1,150545.105879
2565.537854,1,150575.942279
2713.202674,1,150606.300581
2594.663652,1,150636.89238
2489.599734,1,150667.336362
2577.680473,1,150697.678861
2521.529172,1,150727.841862
2583.998537,1,150757.704855
2616.068899,1,150788.087088
2571.023488,1,150818.468966
2293.217615,1,150849.017401
2605.106096,1,150879.66668
2356.409777,1,150909.8864
2705.25453,1,150939.825607
2576.043795,1,150970.413215
2292.178326,1,151000.607977
2444.476203,1,151030.815283
2581.360036,1,151060.847057
2492.991048,1,151091.22551
2769.135263,1,151121.084757
2496.43419,1,151150.90905
2307.964273,1,151181.28731
2743.194476,1,151211.48564
2653.861336,1,151242.012868
2612.618131,1,151272.91909
2393.732524,1,151303.454569
2499.890482,1,151333.889443
2428.697742,1,151363.819393
2339.135573,1,151393.944967
2523.637533,1,151424.582717
2499.011884,1,151454.935161
2686.188476,1,151485.394018
2511.031796,1,151515.74131
2635.249103,1,151546.410748
2471.359172,1,151576.882763
2706.241508,1,151607.597935
2483.488094,1,151637.947581
2635.9762,1,151668.507509
2634.916132,1,151699.525156
2379.281837,1,151729.463937
2464.074567,1,151760.045279
2612.735565,1,151790.51447
2595.898023,1,151821.571884
2547.964837,1,151851.909147
2592.456586,1,151882.670538
2615.984987,1,151913.550574
2511.614847,1,151944.952487
2502.253814,1,151975.320825
2646.232016,1,152005.598469
2534.844322,1,152036.232977
2506.906309,1,152066.807896
2608.798505,1,152096.895751
2435.833496,1,152127.221398
2368.546606,1,152157.673009
2659.119063,1,152187.613824
2541.007087,1,152218.22414
2535.83767,1,152248.241438
2625.388077,1,152278.579847
2582.3493,1,152309.945302
2347.748182,1,152340.72332
2763.20423,1,152372.365793
2311.278053,1,152402.621489
2655.200624,1,152433.330245
2420.073639,1,152463.772417
2427.596059,1,152494.416089
2582.108206,1,152524.786264
2755.411945,1,152555.308048
2696.555161,1,152586.221476
2573.794795,1,152617.262729
2421.810132,1,152647.405925
2610.579731,1,152678.663469
2483.377827,1,152709.137749
2457.108969,1,152739.941736
2657.704526,1,152770.264032
2712.244397,1,152800.652174
2565.960467,1,152831.009573
2618.644218,1,152861.81452
2604.985705,1,152892.962698
2339.903905,1,152923.80059
2497.390022,1,152954.196795
2536.915195,1,152985.350318
2461.955635,1,153015.242562
2531.638771,1,153045.98671
2563.440781,1,153076.087109
2618.148886,1,153107.209002
2716.645425,1,153138.777119
2343.696353,1,153170.279417
2585.830188,1,153199.716752
2609.573081,1,153229.866452
2530.930462,1,153260.257746
2337.834037,1,153291.92198
2311.554236,1,153322.834983
2643.747303,1,153353.191718
2183.838661,1,153384.241795
2248.536062,1,153414.24745
2565.579576,1,153444.95309
2613.137559,1,153475.672403
2602.013727,1,153506.538385
2482.488426,1,153536.489159
2518.037091,1,153567.132909
2356.928539,1,153597.342424
2674.166633,1,153627.160683
2700.511406,1,153658.310397
2642.17114,1,153688.620309
2667.243149,1,153719.716692
2609.10292,1,153750.008651
2626.172436,1,153781.479014
2424.499544,1,153812.379587
2490.112635,1,153842.985543
2557.294837,1,153873.439179
2674.786668,1,153904.083055
2643.78538,1,153934.643578
2489.845174,1,153964.423456
2659.163621,1,153995.595564
2500.008199,1,154026.97724
2464.140724,1,154057.879538
2469.983249,1,154088.064692
2755.513702,1,154118.643708
2708.064339,1,154148.959827
2697.205501,1,154178.573905
2402.152915,1,154209.986248
2435.799227,1,154240.814759
2315.788963,1,154271.068649
2743.849656,1,154301.438383
2515.540281,1,154332.054488
2534.747322,1,154362.173219
2549.208719,1,154392.312153
2389.800998,1,154422.683058
2247.671814,1,154453.642778
2366.056158,1,154484.128147
2648.491755,1,154515.106297
2595.467663,1,154545.265839
2432.339197,1,154575.016458
2361.024288,1,154605.251077
2579.77845,1,154636.144179
2769.952242,1,154665.808241
2789.94627,1,154696.562506
2401.411734,1,154726.899638
2614.712987,1,154758.083047
2701.153574,1,154787.811045
2631.383696,1,154817.559449
2751.265351,1,154848.003671
2606.048781,1,154878.640466
2660.897452,1,154909.858238
2643.824253,1,154939.747092
2654.888592,1,154971.117418
2555.933502,1,155001.565585
2516.627291,1,155031.838648
2757.329718,1,155062.0849
2754.361424,1,155092.318715
2528.168113,1,155123.566344
2630.617526,1,155153.862174
2379.465623,1,155183.505523
2606.989259,1,155213.945007
2573.504705,1,155244.836897
2441.99884,1,155275.42511
2571.450515,1,155305.713743
2393.050027,1,155335.531538
2714.444724,1,155365.904794
2735.900506,1,155395.782749
2632.625529,1,155425.881925
2391.728988,1,155456.321587
2442.845823,1,155486.727021
2355.272335,1,155516.972655
2350.863861,1,155548.243505
2499.402639,1,155578.060304
2488.885118,1,155608.287281
2497.736353,1,155638.425592
2310.089953,1,155668.876138
2424.783439,1,155699.081278
2581.389041,1,155729.355917
2605.805721,1,155759.689559
2486.803727,1,155790.961237
2619.82847,1,155821.32085
2533.558209,1,155851.483259
2586.430327,1,155881.262529
2620.511358,1,155912.165451
2484.902155,1,155942.199652
2793.063283,1,155972.176134
2496.276341,1,156001.911378
2398.536609,1,156032.104898
2497.543737,1,156063.066762
2607.817804,1,156093.271776
2482.22012,1,156123.091927
2749.677613,1,156153.620172
2547.061182,1,156185.032606
2311.07572,1,156214.756355
2589.8292,1,156244.866605
2524.770876,1,156274.849884
2397.421995,1,156304.985881
2505.468319,1,156334.89851
2307.989954,1,156365.479028
2453.717383,1,156395.809473
2609.345548,1,156425.820136
2504.584279,1,156455.984295
2387.741547,1,156486.293695
2347.208668,1,156516.665206
2274.999605,1,156547.312359
2446.204973,1,156577.583534
2555.989853,1,156607.813607
2340.634898,1,156638.348852
2643.320449,1,156668.585266
2531.599297,1,156698.540028
2494.319222,1,156728.983862
2518.352648,1,156759.325159
2407.261178,1,156789.930364
2464.15362,1,156819.796887
2656.462911,1,156850.200281
2783.686973,1,156880.981653
2617.922744,1,156911.741991
2583.134501,1,156942.328411
2453.078246,1,156973.05139
2441.74798,1,157003.533743
2630.191997,1,157034.292614
2489.434257,1,157064.669507
2765.672404,1,157095.970982
2406.144443,1,157126.169725
2333.057929,1,157156.682331
2344.095137,1,157187.688976
2569.686429,1,157218.427298
2362.295155,1,157248.560944
2689.913226,1,157279.158389
2379.214899,1,157309.54821
2576.187415,1,157341.142308
2559.759401,1,157371.879901
2435.224975,1,157402.638374
2432.638057,1,157433.197351
2594.872503,1,157463.752237
2606.460774,1,157494.440362
2530.428491,1,157524.573681
2556.108694,1,157554.857291
2456.063108,1,157584.907158
2444.988825,1,157615.419315
2395.10115,1,157646.049545
2548.345271,1,157676.191361
2676.774318,1,157706.481176
2722.472848,1,157737.212554
2626.273177,1,157767.821428
2628.965359,1,157797.957906
2556.96301,1,157828.596607
2546.087891,1,157859.081476
2627.099404,1,157889.729686
2572.185977,1,157920.664786
2471.161749,1,157951.506058
2475.912442,1,157982.576304
2449.074554,1,158012.668728
2457.547341,1,158043.757358
2537.956101,1,158075.372615
2477.07178,1,158106.175059
2551.401996,1,158136.641401
2337.446379,1,158167.02676
2565.64815,1,158197.554388
2415.731166,1,158227.508114
2504.73789,1,158257.922426
2451.101402,1,158288.399337
2611.873371,1,158319.057232
2497.130927,1,158349.712415
2625.887074,1,158380.317835
2373.661982,1,158410.938404
2346.299406,1,158441.434954
2498.224766,1,158472.698579
2399.06318,1,158503.411909
2525.973675,1,158533.940499
2613.294674,1,158565.234626
2655.564783,1,158595.991891
2604.176506,1,158627.836756
2358.794155,1,158658.525098
2512.20023,1,158688.842706
2598.620633,1,158718.986446
2469.450853,1,158749.52548
2603.648583,1,158780.121355
2617.02626,1,158810.790158
2408.433877,1,158841.97959
2344.280951,1,158872.27027
2569.29547,1,158902.838423
2529.07507,1,158933.35302
2678.098144,1,158963.741488
2391.473544,1,158995.14934
2510.383271,1,159025.157393
2705.179336,1,159055.637471
2443.870619,1,159085.857281
2663.199662,1,159115.987365
2212.965117,1,159146.706963
2461.078384,1,159177.265014
2474.23806,1,159208.065013
2611.536773,1,159238.579392
2520.750248,1,159269.89716
2470.628627,1,159300.615857
2607.500092,1,159331.874896
2497.381744,1,159361.79818
2309.036414,1,159391.448581
2486.432173,1,159421.750995
2604.265726,1,159452.034369
2486.50703,1,159483.158018
2531.848399,1,159514.125106
2530.108624,1,159544.789355
2545.153404,1,159576.049293
2548.378772,1,159605.982448
2395.679393,1,159636.213776
2799.575466,1,159667.119737
2405.616439,1,159697.431729
2441.224675,1,159729.134471
2482.643595,1,159759.800548
2347.727552,1,159789.824176
2464.302597,1,159820.436279
2415.74559,1,159850.464767
2501.519436,1,159881.067139
2512.995316,1,159910.95735
2628.02156,1,159941.40093
2498.868722,1,159971.584981
2589.163162,1,160002.177318
2383.868873,1,160032.454265
2322.939695,1,160062.589395
2515.111148,1,160092.453612
2549.899917,1,160122.28352
2498.074716,1,160152.302644
2583.149448,1,160182.468578
2681.493667,1,160212.706757
2526.992798,1,160242.702514
2516.684159,1,160273.174023
2637.305375,1,160303.155469
2339.957952,1,160333.480336
2479.740752,1,160363.753913
2489.595306,1,160394.433261
2421.368292,1,160425.189026
2672.2688,1,160455.635579
2679.173656,1,160486.181532
2595.145539,1,160516.708357
2515.730587,1,160547.239882
2541.146031,1,160577.207041
2257.758382,1,160606.860814
2393.881534,1,160637.136333
2616.129555,1,160667.457013
2507.598553,1,160697.693407
2380.556736,1,160728.192502
2625.438462,1,160758.666063
2452.843515,1,160789.196483
2762.037445,1,160818.905078
2419.811872,1,160849.178639
2543.633722,1,160879.479527
2641.856552,1,160909.858801
2592.738232,1,160941.500175
2334.289438,1,160972.240922
2651.249951,1,161002.711746
2555.003254,1,161033.523947
2417.790406,1,161064.110912
2563.226972,1,161094.38157
2654.001562,1,161124.775414
2800.673926,1,161155.36619
2409.144081,1,161185.778789
2683.626809,1,161216.417349
2326.030676,1,161246.686033
2449.328336,1,161277.004766
2568.678264,1,161306.996461
2670.314432,1,161337.182499
2514.560562,1,161367.553604
2584.09981,1,161398.325045
2620.221618,1,161429.038361
2654.18181,1,161459.602757
2474.297859,1,161489.979531
2578.344109,1,161520.857246
2493.105048,1,161551.268416
2530.88727,1,161581.497845
2459.619199,1,161612.735089
2435.3349,1,161644.195125
2588.010635,1,161675.271846
2377.323135,1,161705.840095
2621.708994,1,161736.691665
2726.712241,1,161767.897543
2469.551149,1,161798.094866
2486.853905,1,161828.82995
2674.638907,1,161859.446716
2554.85475,1,161889.791935
2641.104238,1,161920.546908
2601.070941,1,161951.311595
2632.616134,1,161981.895806
2466.568076,1,162012.806351
2590.606191,1,162043.428015
2707.250883,1,162074.198445
2615.468593,1,162105.532016
2676.289317,1,162136.121824
2639.385438,1,162166.820529
2466.64493,1,162197.065737
2422.261391,1,162228.468811
2527.08981,1,162259.851608
2353.211379,1,162290.190191
2229.185003,1,162320.942615
2783.187477,1,162352.935047
2540.062658,1,162383.202603
2746.679617,1,162414.035275
2402.035841,1,162444.616936
2603.258112,1,162476.551491
2286.384404,1,162507.513551
2339.074058,1,162537.560941
2698.335115,1,162568.550493
2407.349832,1,162598.539495
2503.29634,1,162628.884519
2244.11245,1,162660.096617
2708.419848,1,162690.793924
2479.787892,1,162721.630941
2426.646717,1,162751.885277
2690.762967,1,162782.314597
2595.60473,1,162812.970643
2659.644716,1,162843.521092
2651.811263,1,162874.299247
2641.513353,1,162904.593828
2506.13567,1,162935.284734
2420.829977,1,162965.497982
2670.421918,1,162996.042188
2452.737224,1,163026.144455
2515.512896,1,163056.540492
2297.559825,1,163086.935661
2569.684217,1,163117.541199
2642.097925,1,163147.855139
2449.491507,1,163178.33185
2682.132292,1,163209.042248
2363.88156,1,163239.723372
2592.58709,1,163270.527413
2620.234076,1,163301.176942
2310.631931,1,163331.385883
2767.477218,1,163361.741194
2460.42578,1,163392.073627
2253.057855,1,163422.588616
2632.279518,1,163452.768182
2521.322578,1,163483.139233
2680.718892,1,163513.799418
2611.236973,1,163544.458697
2565.968718,1,163575.403373
2394.973007,1,163606.615073
2466.080267,1,163637.785557
2661.648313,1,163667.981506
2490.922141,1,163697.953638
2294.673198,1,163728.468683
2473.372688,1,163759.148389
2542.103626,1,163789.525066
2434.125002,1,163819.622536
2620.45853,1,163849.574348
2702.366932,1,163879.802253
2737.142312,1,163910.097884
2727.044234,1,163939.596515
2589.95601,1,163970.059267
2543.043213,1,164000.173916
2609.513478,1,164029.998116
2687.575224,1,164060.298451
2688.769279,1,164091.726261
2476.461918,1,164122.419023
2593.827813,1,164153.098863
2329.793309,1,164183.452612
2560.408597,1,164213.447936
2490.688611,1,164243.294479
2345.976776,1,164273.803972
2642.164379,1,164304.068967
2620.610523,1,164334.895853
2532.7405,1,164365.463095
2466.078527,1,164395.452731
2633.374273,1,164425.945262
2417.045883,1,164456.208655
2484.252965,1,164486.797458
2522.971994,1,164516.821922
2856.441013,1,164547.060051
2463.94712,1,164578.152891
2594.840121,1,164608.365274
2558.302313,1,164638.759709
2334.5094,1,164669.523553
2508.773606,1,164700.076485
2614.722064,1,164730.678335
2465.444894,1,164761.447974
2597.474523,1,164792.322738
2710.630451,1,164822.914144
2570.005957,1,164853.257985
2440.925216,1,164883.782892
2467.157958,1,164914.210487
2475.889452,1,164944.45215
2481.851399,1,164974.95124
2476.948842,1,165005.549041
2620.571294,1,165035.797488
2562.09481,1,165066.522342
2512.553702,1,165097.245057
2723.408255,1,165127.320548
2500.610873,1,165157.837433
2515.830156,1,165187.930628
2660.015319,1,165218.098162
2522.379496,1,165248.81505
2514.513015,1,165279.420004
2562.822126,1,165310.762714
2582.107354,1,165342.21336
2686.99308,1,165373.046215
2496.857664,1,165403.534709
2331.746592,1,165434.2443
2316.944896,1,165464.348908
2518.982644,1,165495.020437
2604.995178,1,165526.192845
2545.498317,1,165556.934335
2673.514606,1,165587.490419
2468.572791,1,165617.951195
2324.283429,1,165648.75545
2506.240209,1,165678.772387
2593.498911,1,165709.855338
2474.022889,1,165739.788339
2488.839415,1,165770.263257
2363.829499,1,165800.743236
2572.149567,1,165830.65994
2612.050385,1,165860.977114
2389.383833,1,165891.351509
2375.516522,1,165921.779412
2463.74792,1,165951.939204
2681.836229,1,165982.090555
